city,city_ascii,lat,lng,country,iso3,population
Pacific Grove,Pacific Grove,36.6192,-121.9255,United States,USA,15413
Spittal an der Drau,Spittal an der Drau,46.7917,13.4958,Austria,AUT,15413
Bad Neustadt,Bad Neustadt,50.3219,10.2161,Germany,DEU,15411
Itapiranga,Itapiranga,-27.1689,-53.7119,Brazil,BRA,15409
Coremas,Coremas,-7.0139,-37.9458,Brazil,BRA,15409
Jacaraci,Jacaraci,-14.8500,-42.4328,Brazil,BRA,15409
Asbury Park,Asbury Park,40.2226,-74.0119,United States,USA,15408
Klimavichy,Klimavichy,53.6167,31.9500,Belarus,BLR,15408
Fontainebleau,Fontainebleau,48.4089,2.7017,France,FRA,15407
Pulaski,Pulaski,37.0528,-80.7624,United States,USA,15407
Maryborough,Maryborough,-25.5375,152.7019,Australia,AUS,15406
Kérouané,Kerouane,9.2704,-9.0200,Guinea,GIN,15406
Vila Bela da Santíssima Trindade,Vila Bela da Santissima Trindade,-15.0078,-59.9508,Brazil,BRA,15406
Dison,Dison,50.6167,5.8500,Belgium,BEL,15405
Żabbar,Zabbar,35.8772,14.5381,Malta,MLT,15404
La Roda,La Roda,39.2070,-2.1604,Spain,ESP,15401
Patos,Patos,40.6841,19.6194,Albania,ALB,15397
Nyunzu,Nyunzu,-5.9500,28.0167,Congo (Kinshasa),COD,15397
Landázuri,Landazuri,6.2181,-73.8114,Colombia,COL,15395
Villa del Rosario,Villa del Rosario,-31.5833,-63.5333,Argentina,ARG,15394
Northview,Northview,43.0427,-85.6016,United States,USA,15394
South Middleton,South Middleton,40.1322,-77.1641,United States,USA,15393
Künzelsau,Kunzelsau,49.2833,9.6833,Germany,DEU,15391
Moreau,Moreau,43.2469,-73.6659,United States,USA,15391
Tendrara,Tendrara,33.0500,-2.0000,Morocco,MAR,15390
Seacombe,Seacombe,53.4090,-3.0290,United Kingdom,GBR,15387
Tachiarai,Tachiarai,33.3725,130.6225,Japan,JPN,15387
Kürdəmir,Kurdamir,40.3383,48.1608,Azerbaijan,AZE,15385
Aç-çahrij,Ac-cahrij,31.7914,-7.1475,Morocco,MAR,15385
Magdiwang,Magdiwang,12.4833,122.5167,Philippines,PHL,15385
Salinas da Margarida,Salinas da Margarida,-12.8708,-38.7639,Brazil,BRA,15385
Palanga,Palanga,55.9167,21.0639,Lithuania,LTU,15381
Simmerath,Simmerath,50.6000,6.2997,Germany,DEU,15377
Barro Alto,Barro Alto,-11.7608,-41.9119,Brazil,BRA,15377
Eilendorf,Eilendorf,50.7794,6.1625,Germany,DEU,15376
Nova Resende,Nova Resende,-21.1258,-46.4200,Brazil,BRA,15374
Rumilly,Rumilly,45.8667,5.9444,France,FRA,15373
Sananduva,Sananduva,-27.9500,-51.8069,Brazil,BRA,15373
Ascheberg,Ascheberg,51.7889,7.6200,Germany,DEU,15372
Ayutla de los Libres,Ayutla de los Libres,16.9000,-99.2167,Mexico,MEX,15370
Bellmore,Bellmore,40.6569,-73.5285,United States,USA,15368
Berkley,Berkley,42.4986,-83.1853,United States,USA,15366
San Policarpo,San Policarpo,12.1791,125.5072,Philippines,PHL,15365
Lower Salford,Lower Salford,40.2639,-75.3929,United States,USA,15364
Castenaso,Castenaso,44.5097,11.4706,Italy,ITA,15363
Mortara,Mortara,45.2500,8.7500,Italy,ITA,15362
Corridonia,Corridonia,43.2482,13.5075,Italy,ITA,15362
Victoria,Victoria,12.4500,124.3167,Philippines,PHL,15361
Thoen,Thoen,17.6100,99.2234,Thailand,THA,15360
Krasnovishersk,Krasnovishersk,60.4000,57.0667,Russia,RUS,15359
La Solana,La Solana,38.9414,-3.2394,Spain,ESP,15357
Washington,Washington,40.7587,-74.9825,United States,USA,15357
Genappe,Genappe,50.6103,4.4497,Belgium,BEL,15353
Westbury,Westbury,40.7599,-73.5891,United States,USA,15351
Château-Thierry,Chateau-Thierry,49.0464,3.4031,France,FRA,15351
Serra Preta,Serra Preta,-12.1600,-39.3319,Brazil,BRA,15351
Stony Point,Stony Point,41.2592,-74.0112,United States,USA,15351
Erjie,Erjie,24.6997,102.4872,China,CHN,15350
Anao-aon,Anao-aon,9.7333,125.4167,Philippines,PHL,15347
Gaillac,Gaillac,43.9006,1.8983,France,FRA,15345
Amatitán,Amatitan,20.8333,-103.7167,Mexico,MEX,15344
Moul El Bergui,Moul El Bergui,32.5113,-8.9849,Morocco,MAR,15342
Alta,Alta,69.9686,23.2714,Norway,NOR,15342
Raposos,Raposos,-19.9669,-43.8039,Brazil,BRA,15342
Springfield,Springfield,49.9292,-96.6939,Canada,CAN,15342
Jelcz-Laskowice,Jelcz-Laskowice,51.0333,17.3333,Poland,POL,15340
Castro Daire,Castro Daire,40.9000,-7.9333,Portugal,PRT,15339
Eldorado,Eldorado,-24.5200,-48.1081,Brazil,BRA,15339
Świdwin,Swidwin,53.7667,15.7833,Poland,POL,15338
Kanegasaki,Kanegasaki,39.1956,141.1161,Japan,JPN,15337
Daisen,Daisen,35.5108,133.4961,Japan,JPN,15336
Lahoysk,Lahoysk,54.2000,27.8500,Belarus,BLR,15336
Abaza,Abaza,52.6500,90.0833,Russia,RUS,15335
Hilvarenbeek,Hilvarenbeek,51.4861,5.1367,Netherlands,NLD,15334
Chaltyr,Chaltyr,47.2833,39.5000,Russia,RUS,15334
Khamir,Khamir,15.9900,43.9500,Yemen,YEM,15333
Grosse Pointe Woods,Grosse Pointe Woods,42.4366,-82.8987,United States,USA,15332
Cárdenas,Cardenas,22.0103,-99.6522,Mexico,MEX,15331
Bragadiru,Bragadiru,44.3694,25.9753,Romania,ROU,15329
Maddikera,Maddikera,15.2500,77.4170,India,IND,15328
Luduş,Ludus,46.4778,24.0961,Romania,ROU,15328
Castellarano,Castellarano,44.5139,10.7339,Italy,ITA,15326
Boppard,Boppard,50.2314,7.5908,Germany,DEU,15325
La Grange,La Grange,41.8072,-87.8741,United States,USA,15322
Undi,Undi,16.6000,81.4667,India,IND,15322
Hueytown,Hueytown,33.4237,-87.0220,United States,USA,15322
Villa Paranacito,Villa Paranacito,-33.7000,-58.6833,Argentina,ARG,15321
Junín,Junin,-11.1500,-75.9833,Peru,PER,15320
Aldine,Aldine,29.9122,-95.3785,United States,USA,15318
Birecik,Birecik,37.0250,37.9769,Turkey,TUR,15317
Rochedale,Rochedale,-27.6000,153.1330,Australia,AUS,15317
Wombwell,Wombwell,53.5160,-1.4000,United Kingdom,GBR,15316
Schroeder,Schroeder,-26.4128,-49.0728,Brazil,BRA,15316
Stanley,Stanley,53.7145,-1.4760,United Kingdom,GBR,15314
Maydolong,Maydolong,11.5000,125.5000,Philippines,PHL,15314
Bradley,Bradley,41.1641,-87.8452,United States,USA,15314
Southchase,Southchase,28.3793,-81.3903,United States,USA,15314
Vieiro,Vieiro,43.6481,-7.5900,Spain,ESP,15312
Popovo,Popovo,43.3496,26.2270,Bulgaria,BGR,15311
Loviisa,Loviisa,60.4569,26.2250,Finland,FIN,15311
Poronaysk,Poronaysk,49.2167,143.1000,Russia,RUS,15311
Pianezza,Pianezza,45.1042,7.5500,Italy,ITA,15309
Saloá,Saloa,-8.9758,-36.6878,Brazil,BRA,15309
Urziceni,Urziceni,44.7181,26.6453,Romania,ROU,15308
Nagasu,Nagasu,32.9297,130.4528,Japan,JPN,15299
Soliera,Soliera,44.7381,10.9245,Italy,ITA,15296
Ibipitanga,Ibipitanga,-12.8819,-42.4858,Brazil,BRA,15296
Conguaco,Conguaco,14.0470,-90.0336,Guatemala,GTM,15295
Hofgeismar,Hofgeismar,51.4960,9.3872,Germany,DEU,15294
Głuchołazy,Glucholazy,50.3131,17.3742,Poland,POL,15293
Wilkinsburg,Wilkinsburg,40.4442,-79.8733,United States,USA,15292
Shchigry,Shchigry,51.8714,36.9132,Russia,RUS,15292
Erongarícuaro,Erongaricuaro,19.5833,-101.7167,Mexico,MEX,15291
Capinópolis,Capinopolis,-18.6819,-49.5700,Brazil,BRA,15290
Omegna,Omegna,45.8781,8.4069,Italy,ITA,15285
Maardu,Maardu,59.4781,25.0161,Estonia,EST,15284
Chilcuautla,Chilcuautla,20.3333,-99.2333,Mexico,MEX,15284
Kerman,Kerman,36.7249,-120.0625,United States,USA,15282
Casalpusterlengo,Casalpusterlengo,45.1778,9.6500,Italy,ITA,15280
Noto,Noto,37.3067,137.1500,Japan,JPN,15280
Lyss,Lyss,47.0750,7.3069,Switzerland,CHE,15279
Ulladulla,Ulladulla,-35.3486,150.4678,Australia,AUS,15278
Santa Luzia,Santa Luzia,-6.8719,-36.9189,Brazil,BRA,15278
Fiorenzuola d’Arda,Fiorenzuola d'Arda,44.9333,9.9000,Italy,ITA,15276
Motiong,Motiong,11.7833,125.0000,Philippines,PHL,15276
Radviliškis,Radviliskis,55.8000,23.5500,Lithuania,LTU,15275
Ribeiro do Amparo,Ribeiro do Amparo,-11.0469,-38.4328,Brazil,BRA,15269
Pestovo,Pestovo,58.6000,35.8167,Russia,RUS,15269
Česká Třebová,Ceska Trebova,49.9019,16.4473,Czechia,CZE,15267
Hugo,Hugo,45.1671,-92.9588,United States,USA,15267
Aïn Jemaa,Ain Jemaa,34.0333,-5.8000,Morocco,MAR,15265
Privolzhsk,Privolzhsk,57.3833,41.2833,Russia,RUS,15264
Neustadt bei Coburg,Neustadt bei Coburg,50.3289,11.1211,Germany,DEU,15257
Puréparo de Echaíz,Pureparo de Echaiz,19.9092,-102.0036,Mexico,MEX,15255
Penacova,Penacova,40.2667,-8.2667,Portugal,PRT,15251
Fords,Fords,40.5415,-74.3124,United States,USA,15250
Fraga,Fraga,41.5200,0.3500,Spain,ESP,15250
Damascus,Damascus,39.2737,-77.2006,United States,USA,15250
Boksitogorsk,Boksitogorsk,59.4736,33.8478,Russia,RUS,15249
Langenau,Langenau,48.4994,10.1211,Germany,DEU,15247
Libagon,Libagon,10.3000,125.0500,Philippines,PHL,15244
Tazert,Tazert,31.6597,-7.4092,Morocco,MAR,15243
Mainburg,Mainburg,48.6500,11.7833,Germany,DEU,15241
Ershui,Ershui,23.8167,120.6167,Taiwan,TWN,15240
Espumoso,Espumoso,-28.7250,-52.8500,Brazil,BRA,15240
Liangwancun,Liangwancun,28.4466,104.2563,China,CHN,15239
Sainte-Luce-sur-Loire,Sainte-Luce-sur-Loire,47.2494,-1.4867,France,FRA,15238
Aramil,Aramil,56.7000,60.8333,Russia,RUS,15236
Yozgat,Yozgat,39.8208,34.8083,Turkey,TUR,15235
Ratekau,Ratekau,53.9500,10.7333,Germany,DEU,15231
South Farmingdale,South Farmingdale,40.7175,-73.4471,United States,USA,15229
Uiraúna,Uirauna,-6.5178,-38.4119,Brazil,BRA,15228
Sannicandro Garganico,Sannicandro Garganico,41.8333,15.5667,Italy,ITA,15224
Terra Rica,Terra Rica,-22.7089,-52.6169,Brazil,BRA,15221
Bois-d’Arcy,Bois-d'Arcy,48.8014,2.0317,France,FRA,15220
Támesis,Tamesis,5.6647,-75.7144,Colombia,COL,15218
Issoire,Issoire,45.5442,3.2489,France,FRA,15214
Brejões,Brejoes,-13.1039,-39.7958,Brazil,BRA,15214
Vammala,Vammala,61.3403,22.9097,Finland,FIN,15213
Mineral Wells,Mineral Wells,32.8169,-98.0776,United States,USA,15213
Tartarugalzinho,Tartarugalzinho,1.5058,-50.9119,Brazil,BRA,15212
Cerro Maggiore,Cerro Maggiore,45.6000,8.9500,Italy,ITA,15211
Castellammare del Golfo,Castellammare del Golfo,38.0264,12.8806,Italy,ITA,15209
San Rafael Pie de la Cuesta,San Rafael Pie de la Cuesta,14.9333,-91.9167,Guatemala,GTM,15207
Humayingcun,Humayingcun,41.1145,116.8985,China,CHN,15207
Tirhassaline,Tirhassaline,32.7822,-5.6517,Morocco,MAR,15204
La Apartada,La Apartada,8.0500,-75.3356,Colombia,COL,15204
Manturovo,Manturovo,58.3333,44.7667,Russia,RUS,15203
Kumiyama,Kumiyama,34.8814,135.7328,Japan,JPN,15200
Pyāpali,Pyapali,15.2669,77.7611,India,IND,15200
Chellaston,Chellaston,52.8671,-1.4384,United Kingdom,GBR,15198
Masty,Masty,53.4000,24.5333,Belarus,BLR,15197
Tarascon,Tarascon,43.8050,4.6594,France,FRA,15195
Bay Village,Bay Village,41.4851,-81.9315,United States,USA,15194
Candelaria,Candelaria,18.4043,-66.2175,Puerto Rico,PRI,15193
Bunnik,Bunnik,52.0672,5.1969,Netherlands,NLD,15192
Azpeitia,Azpeitia,43.1819,-2.2653,Spain,ESP,15191
Uchiko,Uchiko,33.5331,132.6581,Japan,JPN,15191
Pequannock,Pequannock,40.9627,-74.3041,United States,USA,15191
Tondangi,Tondangi,17.2500,82.4667,India,IND,15189
Nakanojōmachi,Nakanojomachi,36.5872,138.8408,Japan,JPN,15186
Schwyz,Schwyz,47.0205,8.6583,Switzerland,CHE,15181
Teolândia,Teolandia,-13.6019,-39.4908,Brazil,BRA,15178
Santa Adélia,Santa Adelia,-21.2428,-48.8039,Brazil,BRA,15178
Eppelheim,Eppelheim,49.4011,8.6297,Germany,DEU,15177
Cessnock,Cessnock,-32.8342,151.3555,Australia,AUS,15177
Wakuya,Wakuya,38.5447,141.1347,Japan,JPN,15177
São Lourenço da Serra,Sao Lourenco da Serra,-23.8528,-46.9428,Brazil,BRA,15177
Itajobi,Itajobi,-21.3178,-49.0539,Brazil,BRA,15177
Montagu,Montagu,-33.7833,20.1167,South Africa,ZAF,15176
Fray Luis A. Beltrán,Fray Luis A. Beltran,-32.7833,-60.7333,Argentina,ARG,15176
Seven Pagodas,Seven Pagodas,12.6208,80.1933,India,IND,15172
Laterza,Laterza,40.6333,16.8000,Italy,ITA,15171
Siemiatycze,Siemiatycze,52.4272,22.8625,Poland,POL,15169
Cumbum,Cumbum,15.5767,79.1055,India,IND,15169
Alvinópolis,Alvinopolis,-20.1069,-43.0489,Brazil,BRA,15169
Tazzarine,Tazzarine,30.7802,-5.5663,Morocco,MAR,15169
Waremme,Waremme,50.7000,5.2500,Belgium,BEL,15168
Río San Juan,Rio San Juan,19.6400,-70.0800,Dominican Republic,DOM,15168
Ribnitz-Damgarten,Ribnitz-Damgarten,54.2500,12.4667,Germany,DEU,15167
Witzenhausen,Witzenhausen,51.3417,9.8569,Germany,DEU,15167
Moura,Moura,38.1397,-7.4505,Portugal,PRT,15167
Sullivan,Sullivan,43.0922,-75.8794,United States,USA,15167
Elk Plain,Elk Plain,47.0448,-122.3671,United States,USA,15167
Weston,Weston,44.8905,-89.5487,United States,USA,15167
Hereford,Hereford,34.8232,-102.4001,United States,USA,15164
Gaspé,Gaspe,48.8333,-64.4833,Canada,CAN,15163
Galion,Galion,40.7385,-82.7792,United States,USA,15161
Belokurikha,Belokurikha,52.0000,84.9833,Russia,RUS,15160
College Park,College Park,33.6363,-84.4640,United States,USA,15159
Nazaré,Nazare,39.6000,-9.0667,Portugal,PRT,15158
Blomberg,Blomberg,51.9331,9.0831,Germany,DEU,15154
Tupi Paulista,Tupi Paulista,-21.3808,-51.5708,Brazil,BRA,15153
Dentsville,Dentsville,34.0754,-80.9546,United States,USA,15153
San Pedro Tapanatepec,San Pedro Tapanatepec,16.3667,-94.2000,Mexico,MEX,15152
Grovetown,Grovetown,33.4504,-82.2073,United States,USA,15152
Kawaminami,Kawaminami,32.1919,131.5258,Japan,JPN,15151
Mata Roma,Mata Roma,-3.6250,-43.1108,Brazil,BRA,15150
Pleasanton,Pleasanton,28.9643,-98.4957,United States,USA,15148
Samobor,Samobor,45.8011,15.7110,Croatia,HRV,15147
Barra de Santa Rosa,Barra de Santa Rosa,-6.7200,-36.0608,Brazil,BRA,15145
Great Bend,Great Bend,38.3593,-98.8016,United States,USA,15144
San Antonio La Paz,San Antonio La Paz,14.7500,-90.2833,Guatemala,GTM,15142
Gantt,Gantt,34.7837,-82.4027,United States,USA,15138
Kawasaki,Kawasaki,33.6000,130.8153,Japan,JPN,15134
Joghtāy,Joghtay,36.6361,57.0728,Iran,IRN,15134
Kysucké Nové Mesto,Kysucke Nove Mesto,49.3000,18.7833,Slovakia,SVK,15132
Ober-Ramstadt,Ober-Ramstadt,49.8333,8.7500,Germany,DEU,15130
Canutama,Canutama,-6.5339,-64.3828,Brazil,BRA,15130
Selb,Selb,50.1667,12.1333,Germany,DEU,15128
Majiagoucha,Majiagoucha,37.5033,109.6303,China,CHN,15128
Rossville,Rossville,39.3572,-76.4767,United States,USA,15127
Bayserke,Bayserke,43.4909,77.0390,Kazakhstan,KAZ,15124
Kutchan,Kutchan,42.9017,140.7592,Japan,JPN,15123
Xihuangni,Xihuangni,38.3575,113.8520,China,CHN,15119
Mahikeng,Mahikeng,-25.8653,25.6442,South Africa,ZAF,15117
Varnsdorf,Varnsdorf,50.9116,14.6184,Czechia,CZE,15117
Surbo,Surbo,40.4000,18.1333,Italy,ITA,15115
Rumst,Rumst,51.0769,4.4233,Belgium,BEL,15114
Tamaki,Tamaki,34.4903,136.6308,Japan,JPN,15113
Oulad Bou Rahmoun,Oulad Bou Rahmoun,32.2953,-6.6669,Morocco,MAR,15113
Chirpan,Chirpan,42.1981,25.3304,Bulgaria,BGR,15112
Choszczno,Choszczno,53.1667,15.4000,Poland,POL,15109
Nymburk,Nymburk,50.1861,15.0417,Czechia,CZE,15106
Rive-de-Gier,Rive-de-Gier,45.5294,4.6169,France,FRA,15105
Sandhausen,Sandhausen,49.3439,8.6581,Germany,DEU,15105
Plainfield,Plainfield,41.6992,-71.8987,United States,USA,15105
Tredegar,Tredegar,51.7776,-3.2407,United Kingdom,GBR,15103
Kulunda,Kulunda,52.5667,78.9472,Russia,RUS,15102
San Giorgio Ionico,San Giorgio Ionico,40.4500,17.3667,Italy,ITA,15101
Silvino Lobos,Silvino Lobos,12.3000,124.8333,Philippines,PHL,15100
Gardabani,Gardabani,41.4500,45.1000,Georgia,GEO,15100
Santa Brígida,Santa Brigida,-9.7358,-38.1258,Brazil,BRA,15100
Nopala de Villagran,Nopala de Villagran,20.2528,-99.6433,Mexico,MEX,15099
Fortuna,Fortuna,-5.7328,-44.1578,Brazil,BRA,15098
Bennington,Bennington,42.8852,-73.2132,United States,USA,15097
Huitzilan,Huitzilan,19.9667,-97.6833,Mexico,MEX,15096
Kenora,Kenora,49.7667,-94.4833,Canada,CAN,15096
Englewood,Englewood,26.9603,-82.3535,United States,USA,15095
Neustadt in Holstein,Neustadt in Holstein,54.1072,10.8158,Germany,DEU,15093
Al Madāmūd,Al Madamud,25.7333,32.7125,Egypt,EGY,15091
Tagoloan,Tagoloan,8.1333,124.2667,Philippines,PHL,15091
São Félix,Sao Felix,-12.6050,-38.9719,Brazil,BRA,15091
West Park,West Park,25.9840,-80.1923,United States,USA,15089
Budakeszi,Budakeszi,47.5111,18.9300,Hungary,HUN,15088
Putaparti,Putaparti,14.1652,77.8117,India,IND,15088
Kidal,Kidal,18.4333,1.4000,Mali,MLI,15086
Jamestown,Jamestown,46.9063,-98.6936,United States,USA,15084
Phôngsali,Phongsali,21.6833,102.1000,Laos,LAO,15083
Natividade do Carangola,Natividade do Carangola,-21.0419,-41.9728,Brazil,BRA,15082
Schriesheim,Schriesheim,49.4736,8.6592,Germany,DEU,15081
North New Hyde Park,North New Hyde Park,40.7460,-73.6876,United States,USA,15080
Bela Vista do Paraíso,Bela Vista do Paraiso,-22.9969,-51.1908,Brazil,BRA,15079
Exeter,Exeter,42.9901,-70.9646,United States,USA,15077
Kohīr,Kohir,17.6000,77.7167,India,IND,15075
West Richland,West Richland,46.3115,-119.3998,United States,USA,15075
Tapolca,Tapolca,46.8828,17.4411,Hungary,HUN,15072
Sárvár,Sarvar,47.2539,16.9353,Hungary,HUN,15072
Leninsk,Leninsk,48.7000,45.2000,Russia,RUS,15064
San Vito al Tagliamento,San Vito al Tagliamento,45.9153,12.8556,Italy,ITA,15063
Olonne-sur-Mer,Olonne-sur-Mer,46.5361,-1.7728,France,FRA,15061
Porteiras,Porteiras,-7.5350,-39.1178,Brazil,BRA,15061
Park City,Park City,40.6505,-111.5020,United States,USA,15061
Oldsmar,Oldsmar,28.0507,-82.6698,United States,USA,15061
Hückeswagen,Huckeswagen,51.1450,7.3417,Germany,DEU,15060
Washington Court House,Washington Court House,39.5383,-83.4279,United States,USA,15059
Tatarikan,Tatarikan,7.7333,124.1167,Philippines,PHL,15057
Northborough,Northborough,42.3231,-71.6462,United States,USA,15056
Coto de Caza,Coto de Caza,33.5961,-117.5862,United States,USA,15056
Whitman,Whitman,42.0800,-70.9399,United States,USA,15056
Landsberg,Landsberg,51.5246,12.1596,Germany,DEU,15054
Rizal,Rizal,8.5244,123.5516,Philippines,PHL,15052
Patnanungan,Patnanungan,14.7833,122.1833,Philippines,PHL,15052
Tulchyn,Tulchyn,48.6744,28.8497,Ukraine,UKR,15051
Taguatinga,Taguatinga,-12.4061,-46.4339,Brazil,BRA,15051
Villalbilla,Villalbilla,40.4339,-3.2989,Spain,ESP,15049
Kawagoe,Kawagoe,35.0231,136.6739,Japan,JPN,15048
Zevio,Zevio,45.3728,11.1303,Italy,ITA,15048
Garrel,Garrel,52.9581,8.0253,Germany,DEU,15048
La Carolina,La Carolina,38.2667,-3.6167,Spain,ESP,15048
Perchtoldsdorf,Perchtoldsdorf,48.1167,16.2667,Austria,AUT,15047
Amlash,Amlash,37.0975,50.1864,Iran,IRN,15047
Boskoop,Boskoop,52.0667,4.6333,Netherlands,NLD,15045
Vil’nyans’k,Vil'nyans'k,47.9445,35.4331,Ukraine,UKR,15044
Tubod,Tubod,9.5620,125.5710,Philippines,PHL,15043
Seaford,Seaford,40.6678,-73.4922,United States,USA,15040
Kamitonda,Kamitonda,33.6961,135.4289,Japan,JPN,15040
Ünye,Unye,41.1271,37.2882,Turkey,TUR,15039
Burshtyn,Burshtyn,49.2600,24.6350,Ukraine,UKR,15039
Ylivieska,Ylivieska,64.0722,24.5375,Finland,FIN,15039
Rodolfo Sánchez Taboada,Rodolfo Sanchez Taboada,31.7958,-116.5911,Mexico,MEX,15038
El Arenal,El Arenal,20.2167,-98.9167,Mexico,MEX,15037
Vişeu de Sus,Viseu de Sus,47.7111,24.4264,Romania,ROU,15037
Chépica,Chepica,-34.7333,-71.2833,Chile,CHL,15037
Castelnuovo Rangone,Castelnuovo Rangone,44.5519,10.9358,Italy,ITA,15035
Tone,Tone,35.8578,140.1394,Japan,JPN,15035
Saint-Rambert,Saint-Rambert,45.4994,4.2400,France,FRA,15034
Città Sant’Angelo,Citta Sant'Angelo,42.5167,14.0500,Italy,ITA,15034
Jiquiriçá,Jiquirica,-13.2569,-39.5719,Brazil,BRA,15033
Guastalla,Guastalla,44.9214,10.6542,Italy,ITA,15032
Zozocolco de Hidalgo,Zozocolco de Hidalgo,20.1333,-97.5833,Mexico,MEX,15031
Galanta,Galanta,48.1914,17.7308,Slovakia,SVK,15029
Sabbah,Sabbah,33.8036,-7.0372,Morocco,MAR,15029
Grão Mogol,Grao Mogol,-16.5589,-42.8900,Brazil,BRA,15024
Dolo,Dolo,45.4249,12.0758,Italy,ITA,15022
Swallownest,Swallownest,53.3623,-1.3251,United Kingdom,GBR,15022
Râşnov,Rasnov,45.5931,25.4603,Romania,ROU,15022
Midar,Midar,34.9402,-3.5331,Morocco,MAR,15021
Kenmore,Kenmore,42.9646,-78.8713,United States,USA,15020
Odenthal,Odenthal,51.0333,7.1167,Germany,DEU,15020
Islāmpur,Islampur,24.1513,88.4671,India,IND,15019
Bailleul,Bailleul,50.7375,2.7339,France,FRA,15019
Bangui,Bangui,18.5333,120.7667,Philippines,PHL,15019
Gualdo Tadino,Gualdo Tadino,43.2333,12.7833,Italy,ITA,15018
Upper Southampton,Upper Southampton,40.1723,-75.0362,United States,USA,15018
Corbera de Llobregat,Corbera de Llobregat,41.4169,1.9314,Spain,ESP,15017
Konārka,Konarka,19.8878,86.0948,India,IND,15015
Władysławowo,Wladyslawowo,54.8339,18.3156,Poland,POL,15015
Montesson,Montesson,48.9086,2.1494,France,FRA,15013
Depew,Depew,42.9117,-78.7044,United States,USA,15011
Susanville,Susanville,40.4205,-120.6129,United States,USA,15010
Triunfo,Triunfo,-7.8378,-38.1019,Brazil,BRA,15006
Belchertown,Belchertown,42.2787,-72.4004,United States,USA,15005
Carrières-sur-Seine,Carrieres-sur-Seine,48.9108,2.2889,France,FRA,15003
Mindelheim,Mindelheim,48.0333,10.4667,Germany,DEU,15002
Swampscott,Swampscott,42.4757,-70.9068,United States,USA,15002
Acala,Acala,16.5533,-92.8069,Mexico,MEX,15001
Richmond,Richmond,-41.3333,173.1833,New Zealand,NZL,15000
Paro,Paro,27.4333,89.4167,Bhutan,BTN,15000
Quthing,Quthing,-30.4001,27.7002,Lesotho,LSO,15000
Fayrōz Kōh,Fayroz Koh,34.5225,65.2517,Afghanistan,AFG,15000
Mian Sahib,Mian Sahib,28.1559,68.6397,Pakistan,PAK,15000
Spitak,Spitak,40.8372,44.2675,Armenia,ARM,15000
Salyan,Salyan,28.3500,82.1833,Nepal,NPL,15000
Bhimphedi,Bhimphedi,27.5510,85.1300,Nepal,NPL,15000
Rāmechhāp,Ramechhap,27.3260,86.0870,Nepal,NPL,15000
Kök-Janggak,Kok-Janggak,41.0307,73.2058,Kyrgyzstan,KGZ,15000
Şalkhad,Salkhad,32.4914,36.7106,Syria,SYR,15000
Quixelô,Quixelo,-6.2539,-39.2019,Brazil,BRA,15000
Bonanza,Bonanza,14.0167,-84.5833,Nicaragua,NIC,15000
Chaguaramas,Chaguaramas,9.3385,-66.2525,Venezuela,VEN,15000
Iharan̈a,Iharana,-13.3750,50.0100,Madagascar,MDG,15000
Yinhua,Yinhua,33.4530,110.2601,China,CHN,14999
Winkfield,Winkfield,51.4318,-0.7096,United Kingdom,GBR,14998
Vandalia,Vandalia,39.8790,-84.1930,United States,USA,14997
Battalgazi,Battalgazi,38.4228,38.3656,Turkey,TUR,14994
Horta,Horta,38.5333,-28.6333,Portugal,PRT,14994
Huchuan,Huchuan,34.9249,106.1409,China,CHN,14993
Santa,Santa,17.4917,120.4333,Philippines,PHL,14992
Willow Grove,Willow Grove,40.1495,-75.1178,United States,USA,14992
Antequera,Antequera,9.7812,123.8975,Philippines,PHL,14990
Ocean Pointe,Ocean Pointe,21.3145,-158.0289,United States,USA,14989
Santa Úrsula,Santa Ursula,28.4253,-16.4917,Spain,ESP,14987
Esbiaat,Esbiaat,32.2044,-8.5608,Morocco,MAR,14986
Verdal,Verdal,63.7922,11.4817,Norway,NOR,14986
Calanogas,Calanogas,7.7500,124.1000,Philippines,PHL,14985
